"","V1","V2","V3","V4"
"1",0,0.0844918026250713,0,0.0959661694923261
"2",0.169840169381803,0.0842304282709188,0.156387389470244,0.0953770183844774
"3",0.119099194450291,0.0840717842684786,0.120739164989001,0.0944910528922662
"4",0.0966261275973735,0.0837528091164605,0.0969444721707301,0.0932622078803915
"5",0.0843509091555621,0.0835259098955966,0.084523690583292,0.0908649957680409
"6",0.0756300054644972,0.0832541652858729,0.0749591899658957,0.0889928961933839
