"","V5","V6","V7","V8"
"theta.hat.ipd0",NA,0.0110583046027058,NA,0.0130457615721028
"theta.hat.ipd20",0.0452268249153307,0.0110474788246413,0.0509201914015475,0.0130216136976517
"theta.hat.ipd40",0.0239536017093596,0.0110394990622119,0.0259148655439459,0.0130043746059832
"theta.hat.ipd60",0.0163873699425784,0.0110333473377216,0.0175475686408182,0.0129926859808596
"theta.hat.ipd80",0.0123530544904718,0.0110151668250591,0.0130708395505707,0.0129455819951396
"theta.hat.ipd100",0.0101149367573366,0.0109553074118715,0.0108452013772752,0.0127560636079056
