"","V1","V2","V3","V4"
"1",NA,0.112937673648471,NA,0.11827408621936
"2",0.211986443463554,0.112897879391762,0.218318154447999,0.118208199707888
"3",0.14991102442537,0.112827944176188,0.162149076880083,0.11796740655934
"4",0.123447450409566,0.112766496952147,0.132427771884403,0.118109174946332
"5",0.107861193779593,0.112722452655242,0.113736159119426,0.117690345795924
"6",0.101435566905423,0.112285964094807,0.105205055310389,0.117476745774014
