"","V1","V2","V3","V4"
"1",0,0.110763808695959,0,0.103270611343908
"2",0.224877199621684,0.11071100288435,0.225623893675209,0.103416293572439
"3",0.155206733277729,0.110624612251083,0.15800658507964,0.103164951581044
"4",0.127080524234553,0.110654474913699,0.127241134447751,0.102937651609092
"5",0.11208602651418,0.110649477985854,0.112837224258909,0.102808806465711
"6",0.103639176045095,0.110619999316056,0.101800507686405,0.10274312944203
