"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.395736413144812,0.6124836018507,0.334630695101665,0.321752606909714,0.0833769512258206,0.0868506864587652,0.069779475415808,0.075903660205156
"2",0.376217789947862,0.396317882834028,0.422684988407131,0.384428556732045,0.0933846585052448,0.0934878729707934,0.0878998710284169,0.0883864233503121
"3",0.584583235161937,0.47266465203609,0.468426245137138,0.55128067835536,0.0982443365703568,0.110990309411169,0.0970576129211911,0.125553208001263
"4",0.398844841384229,0.447507068418971,0.476074089684824,0.603789753751599,0.0989586185510598,0.114838044599942,0.098502086588868,0.132079775518312
"5",0.647840831954464,0.431934448756827,0.816842177717342,0.393039839369538,0.129060908779489,0.0960567249042513,0.167538597474448,0.0942306977654245
"6",0.555633787047104,0.473949842539423,0.614283888412261,0.407565016784535,0.112158355281077,0.0969318667008591,0.12681005743825,0.0933052469219862
"7",0.413321342600573,0.371077035426968,0.40999007346145,0.425752611287671,0.0920131734669448,0.0978183500736164,0.0850596219205726,0.0967717095934249
"8",0.562792462737629,0.672688775269303,0.408810545437464,0.45083544675817,0.0919330078901394,0.101918519161884,0.0847778284864252,0.108288914465994
"9",0.599441215082579,0.417493069639499,0.455736065077017,0.525342592737456,0.0969541999685568,0.108216785971754,0.0946621674809593,0.118736598795547
"10",0.603268341312855,0.370991297882131,0.655693093719946,0.558790140335313,0.115846997123265,0.111808248639085,0.135653589786032,0.128373769925723
"11",0.451295058289931,0.310441319524596,0.42966496194121,0.415382171943193,0.0941537129055526,0.0967275111862296,0.0891932641006977,0.0946030745731827
"12",0.400745618484693,0.486835711738092,0.515566572848342,0.472323055491034,0.102888098283467,0.102821942254406,0.106571360503129,0.106795594413996
"13",0.463896101678671,0.503933371268649,0.501522468156634,0.501666958716147,0.101524472807128,0.105852059229489,0.103516366736568,0.112622276689906
"14",0.556655561954883,0.404305431545425,0.425000146414114,0.434458463449612,0.0937111451239314,0.100119958790303,0.089331917487554,0.104708669111486
"15",0.619087664230497,0.534370356172178,0.410928590845056,0.368821896811083,0.092192476671169,0.0937636555801256,0.0851828650885326,0.096606791869641
"16",0.625045228866307,0.631489769791527,0.516293897739396,0.343312405389645,0.103057439002926,0.0904256088133488,0.107258556940282,0.0837528583311357
"17",0.250804479629406,0.538344514796679,0.404061417734477,0.30171472717528,0.0913122740519985,0.0843267484832471,0.0835476376740261,0.0722220133393341
"18",0.43382520316986,0.427899968671926,0.495752384744015,0.467259187506171,0.100943682669788,0.102117026056292,0.102388032195224,0.105323201434296
"19",0.377692905327059,0.681696833181504,0.594949966541976,0.509086240466414,0.110355330131868,0.107753669208683,0.122714020900149,0.121041914382706
"20",0.576296789698335,0.44789734967545,0.421058141002627,0.381591487759954,0.0932717963218743,0.0940679754196324,0.0874685507646995,0.0895111614117167
"21",0.512764733324094,0.510642895929575,0.597831714554166,0.379185402501677,0.110650648920873,0.0940642560836433,0.122951434021764,0.0888898341056484
"22",0.607855035222805,0.444792015534902,0.602710699987161,0.463869257379421,0.111145765961074,0.102637669928484,0.1247351955766,0.106607272524496
"23",0.547532172581388,0.35708070076446,0.608464440993019,0.327595824229345,0.111652414336288,0.0880017439342313,0.12635364805834,0.0770961564054286
"24",0.439465174019868,0.443071582245539,0.458196586645063,0.761068266688286,0.0971437085890728,0.128098728129522,0.0950685964684756,0.166251312401729
"25",0.544130792697573,0.27822429935491,0.504536154819296,0.425309319629505,0.101870925049648,0.0983145407962921,0.104967390489628,0.0977167726505355
"26",0.485013510867161,0.423853777580412,0.480915494540514,0.569290929451619,0.0994674465674367,0.112853836674857,0.0993804981630308,0.132919423974075
"27",0.352220035152241,0.568014428024292,0.702817618217154,0.498946460804575,0.119770766523152,0.10688649584891,0.144603023834682,0.120168784436775
"28",0.454882846594373,0.56661456850173,0.603739370362496,0.508571327928861,0.111166673795963,0.106652805783921,0.124017929359688,0.114857741413881
"29",0.541861435860174,0.729456402099713,0.477530361633207,0.3605579198032,0.0991533324411339,0.0923642620323092,0.0988236135279544,0.0875132339806296
"30",0.495870903597297,0.401800252086234,0.590336604367536,0.542061210136586,0.109959863163804,0.10989360846466,0.121319476719237,0.123993649870232
"31",0.61567766247961,0.724264628184573,0.462288249757801,0.323906599134575,0.0976253960732527,0.0890649065663957,0.0957911583071831,0.0796954687366515
"32",0.684161166691833,0.474666920559961,0.46023141869939,0.508735666754742,0.0974664873108456,0.107195567141905,0.0959968456313182,0.117567795290764
"33",0.288131358902944,0.53715554646971,0.73525132481926,0.451767045842507,0.122458946843767,0.101864801159702,0.151754356600301,0.107359243529383
"34",0.521124624788176,0.375600254681074,0.568005936609599,0.4558623195265,0.107914191144302,0.101726384875215,0.117106089330055,0.108786206552722
"35",0.409762713872088,0.603399671702459,0.442258153305977,0.497491846917066,0.0954710876158381,0.105529751477088,0.0917353036677454,0.112439779052648
"36",0.588725397573675,0.550159258956732,0.456564588989608,0.378790916981134,0.0970287542815919,0.0940548198159475,0.0947759500349432,0.0917239857159305
"37",0.544047938695361,0.45897476020681,0.609298882909764,0.559060517062873,0.111719428192385,0.111675834270932,0.126350185729425,0.124458713984932
"38",0.449159763880972,0.413127484946913,0.40226890507881,0.660768160966078,0.0911814883875219,0.119740716011044,0.0835757521197481,0.144335445954893
"39",0.414412407954922,0.365405639013887,0.498018550013696,0.421631916744109,0.101164006120253,0.0977994039473084,0.102935229615628,0.0962608260416849
"40",0.486513535555872,0.687312624041682,0.659095274677679,0.463734146789293,0.116088403683357,0.102961105471197,0.13579901613999,0.107749166506565
"41",0.463223639025493,0.317380368075629,0.477955605479334,0.336647748014499,0.0991674630697744,0.0884912117570775,0.0989014540848845,0.0818736417087527
"42",0.505924314524772,0.510207657229168,0.675943218826318,0.314284855195336,0.117533277397868,0.086282092482532,0.138780642592819,0.0749783251447592
"43",0.545331029738667,0.499510078123483,0.361717105537375,0.484803024853742,0.0866367970564918,0.104438162053384,0.0753352747480509,0.112248389277919
"44",0.510381921085762,0.397125923537309,0.484182635397092,0.541780657045699,0.0998069804852073,0.110038048908873,0.0999423209903532,0.129593410172699
"45",0.624359119903258,0.513148230813909,0.581564416180197,0.430033933035286,0.109215279410669,0.0995506071164883,0.119861728189147,0.100134387020555
"46",0.446107917375203,0.301061532436232,0.526208908589233,0.465509820784148,0.103928021760128,0.101976626125994,0.108459309660805,0.10416014313406
"47",0.494710743534792,0.529890413311384,0.432877834255167,0.616004443327302,0.0945074916305117,0.116529235103824,0.0898223913528858,0.139501360595386
"48",0.543840804905777,0.609996475238177,0.481732247269147,0.790932732787522,0.0995761134319332,0.131448147281416,0.0995271318315383,0.177084903389786
"49",0.431564968016878,0.492767964726127,0.51415277191988,0.575939797872008,0.102750371567505,0.113362600550935,0.106042764700548,0.132921020877399
"50",0.364877211548714,0.68784455416213,0.432483229089062,0.309650989489775,0.0944261742660921,0.0858955435334184,0.0898436539320285,0.075851619112428
"51",0.511909840188572,0.526071965201096,0.624265505743089,0.449630408617113,0.113037197945884,0.101380782558343,0.128638481236344,0.108430195064428
"52",0.38280737923146,0.311101603504515,0.600648612053645,0.436324993958998,0.110866018335359,0.0989679815489395,0.123450081833681,0.098860303859946
"53",0.607030711356941,0.441073113988494,0.340143394453211,0.428383443013003,0.084133113315417,0.0985329859303603,0.0710281424677653,0.0980934666585416
"54",0.531011720187955,0.558361952716712,0.512232501197592,0.430569653168009,0.102594858324293,0.100753767697639,0.105514782589686,0.106120807383861
"55",0.482250496589872,0.261649425923127,0.31539053310947,0.517303013390642,0.0810774640991231,0.106783620231567,0.066423362549994,0.115798860983752
"56",0.61515344476024,0.576342980526402,0.373879328057883,0.374784172050981,0.0880773644513197,0.0932186371136834,0.0782678935593263,0.0873400426689427
"57",0.446371824412139,0.555192279107006,0.58287158981154,0.489853492102519,0.109260363560263,0.105277823194839,0.119800645456566,0.113943737636002
"58",0.595842346363868,0.486767213683187,0.611718073940477,0.409126861188486,0.111949026282323,0.0976472440813936,0.126322570939245,0.0986168148717643
"59",0.445667376072067,0.672075897288442,0.445805689634924,0.763093416274166,0.0958528496357539,0.129459691372712,0.0925749597970462,0.175029422792666
"60",0.739832411996732,0.539792539954226,0.504730303026362,0.599380334263203,0.101960781819664,0.116345009301864,0.104337230989049,0.136784949349664
"61",0.533681873200774,0.317941654760165,0.508054328152812,0.424726532231043,0.102201045848737,0.0981438223066008,0.105176093710477,0.100426513759312
"62",0.498828303078507,0.465960392237217,0.361521762186096,0.385575084306451,0.0866104240354441,0.0939321523123022,0.0759232464436149,0.0885186296773268
"63",0.405908931765716,0.391967729354926,0.672849762225196,0.446981091800892,0.117239017087595,0.100704003056244,0.13851204133181,0.103314351833488
"64",0.578534164635632,0.414367847766272,0.444596319849788,0.614811773280526,0.0957684766130606,0.115990914569934,0.0918843555251894,0.135866713919805
"65",0.428296506087843,0.445713817855258,0.45879913510159,0.556800794102075,0.097195899428096,0.111281648235362,0.0949412223795438,0.127601132064716
"66",0.465814229403424,0.496037265418652,0.407701998639001,0.548741524739239,0.0917780115940272,0.110637968579968,0.084645359271891,0.126243984234712
"67",0.638171422871139,0.434815196864286,0.693227810583355,0.374466838078572,0.119053031221389,0.0950510005246134,0.142734794629912,0.0933396095124135
"68",0.522733798388173,0.744049606270169,0.504991933378239,0.401307290830923,0.101890484753616,0.0971240213275415,0.104690614136467,0.0957256827145673
"69",0.537190354048007,0.361609659861575,0.59980226524809,0.384162241341482,0.110893561133656,0.0944509185931148,0.125623581234987,0.0920935811132349
"70",0.515699149626054,0.646769606686715,0.473203684004396,0.485942723550351,0.0987032798168363,0.105081255874861,0.0979344808238244,0.111052669139958
"71",0.667745457937879,0.33330738336263,0.636065332204356,0.525370440703119,0.114132295221794,0.108919395395221,0.131026482406095,0.121793945859759
"72",0.499791185276364,0.586468988672475,0.380387401222788,0.468350419267748,0.0887751819298342,0.102557201912781,0.0797933480921157,0.106331305270396
"73",0.594307991580556,0.445641790874571,0.38715153666104,0.597173317614346,0.0895589443535264,0.114870456247211,0.0805190642077876,0.134103064858652
"74",0.3470928420016,0.407683766811978,0.381761998217617,0.558619183886666,0.0888667452643427,0.110681202393073,0.0796579950526021,0.124035803459836
"75",0.42611499481052,0.384353468246108,0.598834856426101,0.276215709407266,0.110710157049921,0.0811875231881544,0.123009270646901,0.0655952606738646
"76",0.510098899201552,0.3511399610456,0.412925917615958,0.508837838402909,0.0923690268719663,0.106751107885477,0.085944576034441,0.119292573627462
"77",0.426401564709391,0.573810042205532,0.632868038711527,0.544224757373376,0.113793143496922,0.110341327327415,0.131120714411601,0.124184371808911
"78",0.386276596776445,0.437917427612814,0.596666905129263,0.510537610170926,0.110511109823667,0.106839783595552,0.122795753106168,0.116793717876254
"79",0.531181217088651,0.438585369859336,0.50298379179824,0.489954762963516,0.101691864978198,0.105132563972628,0.103952735482555,0.1132983545223
"80",0.400462685320465,0.541696566439337,0.43285064656104,0.40487559836376,0.0944855500051257,0.0959166204745913,0.0903708534057794,0.0930664652637807
"81",0.52171104710914,0.511361004706537,0.563565178799328,0.501834454236393,0.107492683530365,0.106212226797446,0.11597282223353,0.114515628100535
"82",0.288899092770759,0.611889654521468,0.613523537951039,0.475053187280623,0.111998434526789,0.103382054350217,0.125736433076316,0.108887887306932
"83",0.507527996803793,0.616696800245412,0.618720610387848,0.53445585925749,0.112528737975645,0.109765119690333,0.12710281196022,0.124227193240692
"84",0.54726511897577,0.390417292547816,0.511221420028386,0.329960779813881,0.102511491764898,0.0879486681412797,0.1055612832619,0.0785592118030404
