"","V5","V6","V7","V8"
"theta.hat.ipd0",0,0.0136685193420041,0,0.0196807199116526
"theta.hat.ipd20",0.0497164023780628,0.0135778500853218,0.0625457477360906,0.0193532299898201
"theta.hat.ipd40",0.0258408941056343,0.0134658443248051,0.0310026438977177,0.0189314502781463
"theta.hat.ipd60",0.0173220058868767,0.0133656542817154,0.0202143232969055,0.0185595982093115
"theta.hat.ipd80",0.0130333967943551,0.0132672212434608,0.0149255584353236,0.0182041184501269
"theta.hat.ipd100",0.0104585653134716,0.0131486115851814,0.0118422163016991,0.0177783324226058
